contig_id,Superkingdom,Realm,Kingdom,Phylum,Class,Order,Family,Subfamily,Genus,Species
k127_13595545,Viruses,Unclassified Cucumis sativus like virus,Unclassified Cucumis sativus like virus,Unclassified Cucumis sativus like virus,Unclassified Cucumis sativus like virus,Unclassified Cucumis sativus like virus,Unclassified Cucumis sativus like virus,Unclassified Cucumis sativus like virus,Unclassified Cucumis sativus like virus,Unclassified Cucumis sativus like virus
k127_10172711,Viruses,Unclassified Staphylococcus like virus,Unclassified Staphylococcus like virus,Unclassified Staphylococcus like virus,Unclassified Staphylococcus like virus,Unclassified Staphylococcus like virus,Unclassified Staphylococcus like virus,Unclassified Staphylococcus like virus,Unclassified Staphylococcus like virus,Unclassified Staphylococcus like virus
k127_5855194,Viruses,Unclassified Viruses 239,Unclassified Viruses 239,Unclassified Viruses 239,Unclassified Viruses 239,Unclassified Viruses 239,Unclassified Viruses 239,Unclassified Viruses 239,Unclassified Viruses 239,Unclassified Viruses 239
k127_3282300,Viruses,Unclassified Staphylococcus argenteus 58113 plasmid p2 like virus,Unclassified Staphylococcus argenteus 58113 plasmid p2 like virus,Unclassified Staphylococcus argenteus 58113 plasmid p2 like virus,Unclassified Staphylococcus argenteus 58113 plasmid p2 like virus,Unclassified Staphylococcus argenteus 58113 plasmid p2 like virus,Unclassified Staphylococcus argenteus 58113 plasmid p2 like virus,Unclassified Staphylococcus argenteus 58113 plasmid p2 like virus,Unclassified Staphylococcus argenteus 58113 plasmid p2 like virus,Unclassified Staphylococcus argenteus 58113 plasmid p2 like virus
k127_8862838,Viruses,Unclassified Viruses 240,Unclassified Viruses 240,Unclassified Viruses 240,Unclassified Viruses 240,Unclassified Viruses 240,Unclassified Viruses 240,Unclassified Viruses 240,Unclassified Viruses 240,Unclassified Viruses 240
k127_9288635,Viruses,Unclassified Malvids like virus,Unclassified Malvids like virus,Unclassified Malvids like virus,Unclassified Malvids like virus,Unclassified Malvids like virus,Unclassified Malvids like virus,Unclassified Malvids like virus,Unclassified Malvids like virus,Unclassified Malvids like virus
k127_8451851,Viruses,Unclassified Viruses 241,Unclassified Viruses 241,Unclassified Viruses 241,Unclassified Viruses 241,Unclassified Viruses 241,Unclassified Viruses 241,Unclassified Viruses 241,Unclassified Viruses 241,Unclassified Viruses 241
k127_14929973,Viruses,Unclassified Viruses 242,Unclassified Viruses 242,Unclassified Viruses 242,Unclassified Viruses 242,Unclassified Viruses 242,Unclassified Viruses 242,Unclassified Viruses 242,Unclassified Viruses 242,Unclassified Viruses 242
k127_1982588,Viruses,Unclassified Picea glauca like virus,Unclassified Picea glauca like virus,Unclassified Picea glauca like virus,Unclassified Picea glauca like virus,Unclassified Picea glauca like virus,Unclassified Picea glauca like virus,Unclassified Picea glauca like virus,Unclassified Picea glauca like virus,Unclassified Picea glauca like virus
k127_5426911,Viruses,Unclassified Viruses 243,Unclassified Viruses 243,Unclassified Viruses 243,Unclassified Viruses 243,Unclassified Viruses 243,Unclassified Viruses 243,Unclassified Viruses 243,Unclassified Viruses 243,Unclassified Viruses 243
k127_2847682,Viruses,Unclassified Staphylococcus sp. CDC3 plasmid SAP020A like virus,Unclassified Staphylococcus sp. CDC3 plasmid SAP020A like virus,Unclassified Staphylococcus sp. CDC3 plasmid SAP020A like virus,Unclassified Staphylococcus sp. CDC3 plasmid SAP020A like virus,Unclassified Staphylococcus sp. CDC3 plasmid SAP020A like virus,Unclassified Staphylococcus sp. CDC3 plasmid SAP020A like virus,Unclassified Staphylococcus sp. CDC3 plasmid SAP020A like virus,Unclassified Staphylococcus sp. CDC3 plasmid SAP020A like virus,Unclassified Staphylococcus sp. CDC3 plasmid SAP020A like virus
k127_6739040,Viruses,Clostridium phage CWou-2020b,Clostridium phage CWou-2020b,Clostridium phage CWou-2020b,Clostridium phage CWou-2020b,Clostridium phage CWou-2020b,Clostridium phage CWou-2020b,Clostridium phage CWou-2020b,Clostridium phage CWou-2020b,Clostridium phage CWou-2020b
k127_11457507,Viruses,Unclassified Viruses 244,Unclassified Viruses 244,Unclassified Viruses 244,Unclassified Viruses 244,Unclassified Viruses 244,Unclassified Viruses 244,Unclassified Viruses 244,Unclassified Viruses 244,Unclassified Viruses 244
k127_12317237,Viruses,Unclassified Viruses 245,Unclassified Viruses 245,Unclassified Viruses 245,Unclassified Viruses 245,Unclassified Viruses 245,Unclassified Viruses 245,Unclassified Viruses 245,Unclassified Viruses 245,Unclassified Viruses 245
k127_4173487,Viruses,Unclassified Viruses 246,Unclassified Viruses 246,Unclassified Viruses 246,Unclassified Viruses 246,Unclassified Viruses 246,Unclassified Viruses 246,Unclassified Viruses 246,Unclassified Viruses 246,Unclassified Viruses 246
k127_1569102,Viruses,Unclassified Gemella haemolysans like virus,Unclassified Gemella haemolysans like virus,Unclassified Gemella haemolysans like virus,Unclassified Gemella haemolysans like virus,Unclassified Gemella haemolysans like virus,Unclassified Gemella haemolysans like virus,Unclassified Gemella haemolysans like virus,Unclassified Gemella haemolysans like virus,Unclassified Gemella haemolysans like virus
k127_15180853,Viruses,Unclassified Viruses 247,Unclassified Viruses 247,Unclassified Viruses 247,Unclassified Viruses 247,Unclassified Viruses 247,Unclassified Viruses 247,Unclassified Viruses 247,Unclassified Viruses 247,Unclassified Viruses 247
k127_5435118,Viruses,Unclassified Viruses 248,Unclassified Viruses 248,Unclassified Viruses 248,Unclassified Viruses 248,Unclassified Viruses 248,Unclassified Viruses 248,Unclassified Viruses 248,Unclassified Viruses 248,Unclassified Viruses 248
k127_5435336,Viruses,Uncultured phage,Uncultured phage,Uncultured phage,Uncultured phage,Uncultured phage,Uncultured phage,Uncultured phage,Uncultured phage,Uncultured phage
k127_2435351,Viruses,Unclassified Viruses 249,Unclassified Viruses 249,Unclassified Viruses 249,Unclassified Viruses 249,Unclassified Viruses 249,Unclassified Viruses 249,Unclassified Viruses 249,Unclassified Viruses 249,Unclassified Viruses 249
k127_9302487,Viruses,Unclassified Viruses 250,Unclassified Viruses 250,Unclassified Viruses 250,Unclassified Viruses 250,Unclassified Viruses 250,Unclassified Viruses 250,Unclassified Viruses 250,Unclassified Viruses 250,Unclassified Viruses 250
k127_6292078,Viruses,Unclassified Canis lupus familiaris breed Labrador retriever like virus,Unclassified Canis lupus familiaris breed Labrador retriever like virus,Unclassified Canis lupus familiaris breed Labrador retriever like virus,Unclassified Canis lupus familiaris breed Labrador retriever like virus,Unclassified Canis lupus familiaris breed Labrador retriever like virus,Unclassified Canis lupus familiaris breed Labrador retriever like virus,Unclassified Canis lupus familiaris breed Labrador retriever like virus,Unclassified Canis lupus familiaris breed Labrador retriever like virus,Unclassified Canis lupus familiaris breed Labrador retriever like virus
k127_10191497,Viruses,Unclassified Gemella morbillorum like virus,Unclassified Gemella morbillorum like virus,Unclassified Gemella morbillorum like virus,Unclassified Gemella morbillorum like virus,Unclassified Gemella morbillorum like virus,Unclassified Gemella morbillorum like virus,Unclassified Gemella morbillorum like virus,Unclassified Gemella morbillorum like virus,Unclassified Gemella morbillorum like virus
k127_5019780,Viruses,Unclassified Viruses 251,Unclassified Viruses 251,Unclassified Viruses 251,Unclassified Viruses 251,Unclassified Viruses 251,Unclassified Viruses 251,Unclassified Viruses 251,Unclassified Viruses 251,Unclassified Viruses 251
k127_1135297,Viruses,Unclassified Poncirus trifoliata citrus tristeza virus resistance gene locus like virus,Unclassified Poncirus trifoliata citrus tristeza virus resistance gene locus like virus,Unclassified Poncirus trifoliata citrus tristeza virus resistance gene locus like virus,Unclassified Poncirus trifoliata citrus tristeza virus resistance gene locus like virus,Unclassified Poncirus trifoliata citrus tristeza virus resistance gene locus like virus,Unclassified Poncirus trifoliata citrus tristeza virus resistance gene locus like virus,Unclassified Poncirus trifoliata citrus tristeza virus resistance gene locus like virus,Unclassified Poncirus trifoliata citrus tristeza virus resistance gene locus like virus,Unclassified Poncirus trifoliata citrus tristeza virus resistance gene locus like virus
k127_13183477,Viruses,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus
k127_2861833,Viruses,Unclassified Viruses 252,Unclassified Viruses 252,Unclassified Viruses 252,Unclassified Viruses 252,Unclassified Viruses 252,Unclassified Viruses 252,Unclassified Viruses 252,Unclassified Viruses 252,Unclassified Viruses 252
k127_1997293,Viruses,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus
k127_5441231,Viruses,Unclassified Viruses 253,Unclassified Viruses 253,Unclassified Viruses 253,Unclassified Viruses 253,Unclassified Viruses 253,Unclassified Viruses 253,Unclassified Viruses 253,Unclassified Viruses 253,Unclassified Viruses 253
k127_2002256,Viruses,Unclassified Viruses 254,Unclassified Viruses 254,Unclassified Viruses 254,Unclassified Viruses 254,Unclassified Viruses 254,Unclassified Viruses 254,Unclassified Viruses 254,Unclassified Viruses 254,Unclassified Viruses 254
k127_12750186,Viruses,Unclassified Lactobacillus iners like virus,Unclassified Lactobacillus iners like virus,Unclassified Lactobacillus iners like virus,Unclassified Lactobacillus iners like virus,Unclassified Lactobacillus iners like virus,Unclassified Lactobacillus iners like virus,Unclassified Lactobacillus iners like virus,Unclassified Lactobacillus iners like virus,Unclassified Lactobacillus iners like virus
k127_2446219,Viruses,Streptococcus satellite phage Javan359,Streptococcus satellite phage Javan359,Streptococcus satellite phage Javan359,Streptococcus satellite phage Javan359,Streptococcus satellite phage Javan359,Streptococcus satellite phage Javan359,Streptococcus satellite phage Javan359,Streptococcus satellite phage Javan359,Streptococcus satellite phage Javan359
k127_8048730,Viruses,Unclassified Sordariomycetidae like virus,Unclassified Sordariomycetidae like virus,Unclassified Sordariomycetidae like virus,Unclassified Sordariomycetidae like virus,Unclassified Sordariomycetidae like virus,Unclassified Sordariomycetidae like virus,Unclassified Sordariomycetidae like virus,Unclassified Sordariomycetidae like virus,Unclassified Sordariomycetidae like virus
k127_276190,Viruses,Unclassified Viruses 255,Unclassified Viruses 255,Unclassified Viruses 255,Unclassified Viruses 255,Unclassified Viruses 255,Unclassified Viruses 255,Unclassified Viruses 255,Unclassified Viruses 255,Unclassified Viruses 255
k127_1590192,Viruses,Unclassified Viruses 256,Unclassified Viruses 256,Unclassified Viruses 256,Unclassified Viruses 256,Unclassified Viruses 256,Unclassified Viruses 256,Unclassified Viruses 256,Unclassified Viruses 256,Unclassified Viruses 256
k127_11077090,Viruses,Unclassified Viruses 257,Unclassified Viruses 257,Unclassified Viruses 257,Unclassified Viruses 257,Unclassified Viruses 257,Unclassified Viruses 257,Unclassified Viruses 257,Unclassified Viruses 257,Unclassified Viruses 257
k127_8055179,Viruses,Unclassified Viruses 258,Unclassified Viruses 258,Unclassified Viruses 258,Unclassified Viruses 258,Unclassified Viruses 258,Unclassified Viruses 258,Unclassified Viruses 258,Unclassified Viruses 258,Unclassified Viruses 258
k127_2457719,Viruses,Unclassified Viruses 259,Unclassified Viruses 259,Unclassified Viruses 259,Unclassified Viruses 259,Unclassified Viruses 259,Unclassified Viruses 259,Unclassified Viruses 259,Unclassified Viruses 259,Unclassified Viruses 259
k127_3324824,Viruses,Unclassified Viruses 260,Unclassified Viruses 260,Unclassified Viruses 260,Unclassified Viruses 260,Unclassified Viruses 260,Unclassified Viruses 260,Unclassified Viruses 260,Unclassified Viruses 260,Unclassified Viruses 260
k127_14090115,Viruses,Unclassified Viruses 261,Unclassified Viruses 261,Unclassified Viruses 261,Unclassified Viruses 261,Unclassified Viruses 261,Unclassified Viruses 261,Unclassified Viruses 261,Unclassified Viruses 261,Unclassified Viruses 261
k127_8060151,Viruses,Unclassified Viruses 262,Unclassified Viruses 262,Unclassified Viruses 262,Unclassified Viruses 262,Unclassified Viruses 262,Unclassified Viruses 262,Unclassified Viruses 262,Unclassified Viruses 262,Unclassified Viruses 262
k127_6778908,Viruses,Unclassified Viruses 263,Unclassified Viruses 263,Unclassified Viruses 263,Unclassified Viruses 263,Unclassified Viruses 263,Unclassified Viruses 263,Unclassified Viruses 263,Unclassified Viruses 263,Unclassified Viruses 263
k127_4630678,Viruses,Unclassified Viruses 264,Unclassified Viruses 264,Unclassified Viruses 264,Unclassified Viruses 264,Unclassified Viruses 264,Unclassified Viruses 264,Unclassified Viruses 264,Unclassified Viruses 264,Unclassified Viruses 264
k127_12352474,Viruses,Unclassified Viruses 265,Unclassified Viruses 265,Unclassified Viruses 265,Unclassified Viruses 265,Unclassified Viruses 265,Unclassified Viruses 265,Unclassified Viruses 265,Unclassified Viruses 265,Unclassified Viruses 265
k127_8063362,Viruses,Unclassified Ictalurus punctatus like virus,Unclassified Ictalurus punctatus like virus,Unclassified Ictalurus punctatus like virus,Unclassified Ictalurus punctatus like virus,Unclassified Ictalurus punctatus like virus,Unclassified Ictalurus punctatus like virus,Unclassified Ictalurus punctatus like virus,Unclassified Ictalurus punctatus like virus,Unclassified Ictalurus punctatus like virus
k127_735425,Viruses,Unclassified Viruses 266,Unclassified Viruses 266,Unclassified Viruses 266,Unclassified Viruses 266,Unclassified Viruses 266,Unclassified Viruses 266,Unclassified Viruses 266,Unclassified Viruses 266,Unclassified Viruses 266
k127_5465461,Viruses,Unclassified Capsicum annuum like virus,Unclassified Capsicum annuum like virus,Unclassified Capsicum annuum like virus,Unclassified Capsicum annuum like virus,Unclassified Capsicum annuum like virus,Unclassified Capsicum annuum like virus,Unclassified Capsicum annuum like virus,Unclassified Capsicum annuum like virus,Unclassified Capsicum annuum like virus
k127_3781910,Viruses,Unclassified Viruses 267,Unclassified Viruses 267,Unclassified Viruses 267,Unclassified Viruses 267,Unclassified Viruses 267,Unclassified Viruses 267,Unclassified Viruses 267,Unclassified Viruses 267,Unclassified Viruses 267
k127_3783240,Viruses,Unclassified Viruses 268,Unclassified Viruses 268,Unclassified Viruses 268,Unclassified Viruses 268,Unclassified Viruses 268,Unclassified Viruses 268,Unclassified Viruses 268,Unclassified Viruses 268,Unclassified Viruses 268
k127_10229195,Viruses,Unclassified Viruses 269,Unclassified Viruses 269,Unclassified Viruses 269,Unclassified Viruses 269,Unclassified Viruses 269,Unclassified Viruses 269,Unclassified Viruses 269,Unclassified Viruses 269,Unclassified Viruses 269
k127_8068273,Viruses,Unclassified Aspergillus chevalieri like virus,Unclassified Aspergillus chevalieri like virus,Unclassified Aspergillus chevalieri like virus,Unclassified Aspergillus chevalieri like virus,Unclassified Aspergillus chevalieri like virus,Unclassified Aspergillus chevalieri like virus,Unclassified Aspergillus chevalieri like virus,Unclassified Aspergillus chevalieri like virus,Unclassified Aspergillus chevalieri like virus
k127_7230173,Viruses,Unclassified Viruses 270,Unclassified Viruses 270,Unclassified Viruses 270,Unclassified Viruses 270,Unclassified Viruses 270,Unclassified Viruses 270,Unclassified Viruses 270,Unclassified Viruses 270,Unclassified Viruses 270
k127_740537,Viruses,Unclassified Viruses 271,Unclassified Viruses 271,Unclassified Viruses 271,Unclassified Viruses 271,Unclassified Viruses 271,Unclassified Viruses 271,Unclassified Viruses 271,Unclassified Viruses 271,Unclassified Viruses 271
k127_5906346,Viruses,Unclassified Viruses 272,Unclassified Viruses 272,Unclassified Viruses 272,Unclassified Viruses 272,Unclassified Viruses 272,Unclassified Viruses 272,Unclassified Viruses 272,Unclassified Viruses 272,Unclassified Viruses 272
k127_13653368,Viruses,Unclassified Staphylococcus pasteuri like virus,Unclassified Staphylococcus pasteuri like virus,Unclassified Staphylococcus pasteuri like virus,Unclassified Staphylococcus pasteuri like virus,Unclassified Staphylococcus pasteuri like virus,Unclassified Staphylococcus pasteuri like virus,Unclassified Staphylococcus pasteuri like virus,Unclassified Staphylococcus pasteuri like virus,Unclassified Staphylococcus pasteuri like virus
k127_8915122,Viruses,Unclassified Viruses 273,Unclassified Viruses 273,Unclassified Viruses 273,Unclassified Viruses 273,Unclassified Viruses 273,Unclassified Viruses 273,Unclassified Viruses 273,Unclassified Viruses 273,Unclassified Viruses 273
k127_9790941,Viruses,Unclassified Viruses 274,Unclassified Viruses 274,Unclassified Viruses 274,Unclassified Viruses 274,Unclassified Viruses 274,Unclassified Viruses 274,Unclassified Viruses 274,Unclassified Viruses 274,Unclassified Viruses 274
k127_7648573,Viruses,Unclassified Viruses 275,Unclassified Viruses 275,Unclassified Viruses 275,Unclassified Viruses 275,Unclassified Viruses 275,Unclassified Viruses 275,Unclassified Viruses 275,Unclassified Viruses 275,Unclassified Viruses 275
k127_1608632,Viruses,Unclassified Viruses 276,Unclassified Viruses 276,Unclassified Viruses 276,Unclassified Viruses 276,Unclassified Viruses 276,Unclassified Viruses 276,Unclassified Viruses 276,Unclassified Viruses 276,Unclassified Viruses 276
k127_13226433,Viruses,Unclassified Viruses 277,Unclassified Viruses 277,Unclassified Viruses 277,Unclassified Viruses 277,Unclassified Viruses 277,Unclassified Viruses 277,Unclassified Viruses 277,Unclassified Viruses 277,Unclassified Viruses 277
k127_12368523,Viruses,Unclassified Viruses 278,Unclassified Viruses 278,Unclassified Viruses 278,Unclassified Viruses 278,Unclassified Viruses 278,Unclassified Viruses 278,Unclassified Viruses 278,Unclassified Viruses 278,Unclassified Viruses 278
k127_5479101,Viruses,Unclassified Solanum lycopersicum like virus,Unclassified Solanum lycopersicum like virus,Unclassified Solanum lycopersicum like virus,Unclassified Solanum lycopersicum like virus,Unclassified Solanum lycopersicum like virus,Unclassified Solanum lycopersicum like virus,Unclassified Solanum lycopersicum like virus,Unclassified Solanum lycopersicum like virus,Unclassified Solanum lycopersicum like virus
k127_1615308,Viruses,Unclassified Viruses 279,Unclassified Viruses 279,Unclassified Viruses 279,Unclassified Viruses 279,Unclassified Viruses 279,Unclassified Viruses 279,Unclassified Viruses 279,Unclassified Viruses 279,Unclassified Viruses 279
k127_12375910,Viruses,Unclassified Viruses 280,Unclassified Viruses 280,Unclassified Viruses 280,Unclassified Viruses 280,Unclassified Viruses 280,Unclassified Viruses 280,Unclassified Viruses 280,Unclassified Viruses 280,Unclassified Viruses 280
k127_755841,Viruses,Unclassified Viruses 281,Unclassified Viruses 281,Unclassified Viruses 281,Unclassified Viruses 281,Unclassified Viruses 281,Unclassified Viruses 281,Unclassified Viruses 281,Unclassified Viruses 281,Unclassified Viruses 281
k127_8087348,Viruses,Unclassified Staphylococcus haemolyticus strain FDAARGOS_517 plasmid unnamed1 like virus,Unclassified Staphylococcus haemolyticus strain FDAARGOS_517 plasmid unnamed1 like virus,Unclassified Staphylococcus haemolyticus strain FDAARGOS_517 plasmid unnamed1 like virus,Unclassified Staphylococcus haemolyticus strain FDAARGOS_517 plasmid unnamed1 like virus,Unclassified Staphylococcus haemolyticus strain FDAARGOS_517 plasmid unnamed1 like virus,Unclassified Staphylococcus haemolyticus strain FDAARGOS_517 plasmid unnamed1 like virus,Unclassified Staphylococcus haemolyticus strain FDAARGOS_517 plasmid unnamed1 like virus,Unclassified Staphylococcus haemolyticus strain FDAARGOS_517 plasmid unnamed1 like virus,Unclassified Staphylococcus haemolyticus strain FDAARGOS_517 plasmid unnamed1 like virus
k127_1618677,Viruses,Unclassified Viruses 282,Unclassified Viruses 282,Unclassified Viruses 282,Unclassified Viruses 282,Unclassified Viruses 282,Unclassified Viruses 282,Unclassified Viruses 282,Unclassified Viruses 282,Unclassified Viruses 282
k127_2910038,Viruses,Unclassified Viruses 283,Unclassified Viruses 283,Unclassified Viruses 283,Unclassified Viruses 283,Unclassified Viruses 283,Unclassified Viruses 283,Unclassified Viruses 283,Unclassified Viruses 283,Unclassified Viruses 283
k127_8525209,Viruses,Unclassified Viruses 284,Unclassified Viruses 284,Unclassified Viruses 284,Unclassified Viruses 284,Unclassified Viruses 284,Unclassified Viruses 284,Unclassified Viruses 284,Unclassified Viruses 284,Unclassified Viruses 284
k127_2044896,Viruses,Unclassified Viruses 285,Unclassified Viruses 285,Unclassified Viruses 285,Unclassified Viruses 285,Unclassified Viruses 285,Unclassified Viruses 285,Unclassified Viruses 285,Unclassified Viruses 285,Unclassified Viruses 285
k127_2487513,Viruses,Unclassified Musa balbisiana clone BAC MBP-6L16 like virus,Unclassified Musa balbisiana clone BAC MBP-6L16 like virus,Unclassified Musa balbisiana clone BAC MBP-6L16 like virus,Unclassified Musa balbisiana clone BAC MBP-6L16 like virus,Unclassified Musa balbisiana clone BAC MBP-6L16 like virus,Unclassified Musa balbisiana clone BAC MBP-6L16 like virus,Unclassified Musa balbisiana clone BAC MBP-6L16 like virus,Unclassified Musa balbisiana clone BAC MBP-6L16 like virus,Unclassified Musa balbisiana clone BAC MBP-6L16 like virus
k127_316739,Viruses,Unclassified Viruses 286,Unclassified Viruses 286,Unclassified Viruses 286,Unclassified Viruses 286,Unclassified Viruses 286,Unclassified Viruses 286,Unclassified Viruses 286,Unclassified Viruses 286,Unclassified Viruses 286
k127_4240519,Viruses,Unclassified Solanum lycopersicum like virus,Unclassified Solanum lycopersicum like virus,Unclassified Solanum lycopersicum like virus,Unclassified Solanum lycopersicum like virus,Unclassified Solanum lycopersicum like virus,Unclassified Solanum lycopersicum like virus,Unclassified Solanum lycopersicum like virus,Unclassified Solanum lycopersicum like virus,Unclassified Solanum lycopersicum like virus
k127_10261847,Viruses,Unclassified Viruses 287,Unclassified Viruses 287,Unclassified Viruses 287,Unclassified Viruses 287,Unclassified Viruses 287,Unclassified Viruses 287,Unclassified Viruses 287,Unclassified Viruses 287,Unclassified Viruses 287
k127_2920187,Viruses,Unclassified Viruses 288,Unclassified Viruses 288,Unclassified Viruses 288,Unclassified Viruses 288,Unclassified Viruses 288,Unclassified Viruses 288,Unclassified Viruses 288,Unclassified Viruses 288,Unclassified Viruses 288
k127_8943896,Viruses,Unclassified Staphylococcus capitis like virus,Unclassified Staphylococcus capitis like virus,Unclassified Staphylococcus capitis like virus,Unclassified Staphylococcus capitis like virus,Unclassified Staphylococcus capitis like virus,Unclassified Staphylococcus capitis like virus,Unclassified Staphylococcus capitis like virus,Unclassified Staphylococcus capitis like virus,Unclassified Staphylococcus capitis like virus
k127_8537151,Viruses,Unclassified Viruses 289,Unclassified Viruses 289,Unclassified Viruses 289,Unclassified Viruses 289,Unclassified Viruses 289,Unclassified Viruses 289,Unclassified Viruses 289,Unclassified Viruses 289,Unclassified Viruses 289
k127_8537510,Viruses,Unclassified Viruses 290,Unclassified Viruses 290,Unclassified Viruses 290,Unclassified Viruses 290,Unclassified Viruses 290,Unclassified Viruses 290,Unclassified Viruses 290,Unclassified Viruses 290,Unclassified Viruses 290
k127_2922802,Viruses,Unclassified Viruses 291,Unclassified Viruses 291,Unclassified Viruses 291,Unclassified Viruses 291,Unclassified Viruses 291,Unclassified Viruses 291,Unclassified Viruses 291,Unclassified Viruses 291,Unclassified Viruses 291
k127_325008,Viruses,Unclassified Malassezia restricta like virus,Unclassified Malassezia restricta like virus,Unclassified Malassezia restricta like virus,Unclassified Malassezia restricta like virus,Unclassified Malassezia restricta like virus,Unclassified Malassezia restricta like virus,Unclassified Malassezia restricta like virus,Unclassified Malassezia restricta like virus,Unclassified Malassezia restricta like virus
k127_8949085,Viruses,Unclassified Mycoplasma cynos C142 like virus,Unclassified Mycoplasma cynos C142 like virus,Unclassified Mycoplasma cynos C142 like virus,Unclassified Mycoplasma cynos C142 like virus,Unclassified Mycoplasma cynos C142 like virus,Unclassified Mycoplasma cynos C142 like virus,Unclassified Mycoplasma cynos C142 like virus,Unclassified Mycoplasma cynos C142 like virus,Unclassified Mycoplasma cynos C142 like virus
k127_2925316,Viruses,Unclassified Viruses 292,Unclassified Viruses 292,Unclassified Viruses 292,Unclassified Viruses 292,Unclassified Viruses 292,Unclassified Viruses 292,Unclassified Viruses 292,Unclassified Viruses 292,Unclassified Viruses 292
k127_2925428,Viruses,Unclassified Viruses 293,Unclassified Viruses 293,Unclassified Viruses 293,Unclassified Viruses 293,Unclassified Viruses 293,Unclassified Viruses 293,Unclassified Viruses 293,Unclassified Viruses 293,Unclassified Viruses 293
k127_2498921,Viruses,Unclassified Romboutsia like virus,Unclassified Romboutsia like virus,Unclassified Romboutsia like virus,Unclassified Romboutsia like virus,Unclassified Romboutsia like virus,Unclassified Romboutsia like virus,Unclassified Romboutsia like virus,Unclassified Romboutsia like virus,Unclassified Romboutsia like virus
k127_9372271,Viruses,Unclassified Homo sapiens 12p BAC RPCI11-75L1 like virus,Unclassified Homo sapiens 12p BAC RPCI11-75L1 like virus,Unclassified Homo sapiens 12p BAC RPCI11-75L1 like virus,Unclassified Homo sapiens 12p BAC RPCI11-75L1 like virus,Unclassified Homo sapiens 12p BAC RPCI11-75L1 like virus,Unclassified Homo sapiens 12p BAC RPCI11-75L1 like virus,Unclassified Homo sapiens 12p BAC RPCI11-75L1 like virus,Unclassified Homo sapiens 12p BAC RPCI11-75L1 like virus,Unclassified Homo sapiens 12p BAC RPCI11-75L1 like virus
k127_3373318,Viruses,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus
k127_2499858,Viruses,Uncultured human fecal virus,Uncultured human fecal virus,Uncultured human fecal virus,Uncultured human fecal virus,Uncultured human fecal virus,Uncultured human fecal virus,Uncultured human fecal virus,Uncultured human fecal virus,Uncultured human fecal virus
k127_7267953,Viruses,Unclassified Viruses 294,Unclassified Viruses 294,Unclassified Viruses 294,Unclassified Viruses 294,Unclassified Viruses 294,Unclassified Viruses 294,Unclassified Viruses 294,Unclassified Viruses 294,Unclassified Viruses 294
k127_8104869,Viruses,Unclassified Viruses 295,Unclassified Viruses 295,Unclassified Viruses 295,Unclassified Viruses 295,Unclassified Viruses 295,Unclassified Viruses 295,Unclassified Viruses 295,Unclassified Viruses 295,Unclassified Viruses 295
k127_13258513,Viruses,Unclassified Staphylococcus saccharolyticus like virus,Unclassified Staphylococcus saccharolyticus like virus,Unclassified Staphylococcus saccharolyticus like virus,Unclassified Staphylococcus saccharolyticus like virus,Unclassified Staphylococcus saccharolyticus like virus,Unclassified Staphylococcus saccharolyticus like virus,Unclassified Staphylococcus saccharolyticus like virus,Unclassified Staphylococcus saccharolyticus like virus,Unclassified Staphylococcus saccharolyticus like virus
k127_2501922,Viruses,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus,Unclassified Pinus taeda like virus
k127_6829224,Viruses,Streptococcus satellite phage Javan721,Streptococcus satellite phage Javan721,Streptococcus satellite phage Javan721,Streptococcus satellite phage Javan721,Streptococcus satellite phage Javan721,Streptococcus satellite phage Javan721,Streptococcus satellite phage Javan721,Streptococcus satellite phage Javan721,Streptococcus satellite phage Javan721
k127_2929979,Viruses,Unclassified Viruses 296,Unclassified Viruses 296,Unclassified Viruses 296,Unclassified Viruses 296,Unclassified Viruses 296,Unclassified Viruses 296,Unclassified Viruses 296,Unclassified Viruses 296,Unclassified Viruses 296
k127_12402819,Viruses,Unclassified Solanum like virus,Unclassified Solanum like virus,Unclassified Solanum like virus,Unclassified Solanum like virus,Unclassified Solanum like virus,Unclassified Solanum like virus,Unclassified Solanum like virus,Unclassified Solanum like virus,Unclassified Solanum like virus
